rssi,distanceFromRssi,receiver_lat,receiver_lon,transmitter_lat,transmitter_lon,target_lon,target_lat
-82.68945800000000,16.42192500000000,60.00975800000000,30.377302000000000,60.00969900000000,30.37721200000000,30.377306999999998,60.009672000000002
-82.69822600000001,16.435061999999999,60.00975800000000,30.377302000000000,60.00969900000000,30.377212000000000,30.377306999999998,60.009672000000002
-83.32753599999999,17.405819999999999,60.00975800000000,30.377302000000000,60.00974800000000,30.377147000000001,30.377306999999998,60.009672000000002
-83.26190000000000,17.301950999999999,60.00975800000000,30.377302000000000,60.00974800000000,30.37714800000000,30.377306999999998,60.009672000000002
-83.45179600000000,17.604175000000001,60.00975800000000,30.377302000000000,60.00974800000000,30.377144999999999,30.377306999999998,60.009672000000002
-83.21374200000000,17.226133999999998,60.00975800000000,30.377302000000000,60.009748000000002,30.377148999999999,30.377306999999998,60.009672000000002
-82.98251999999999,16.866714999999999,60.00975800000000,30.377302000000000,60.00974800000000,30.377151999999999,30.377306999999998,60.009672000000002
-82.75792400000000,16.524777000000000,60.00975800000000,30.377302000000000,60.00974800000000,30.377154999999998,30.377306999999998,60.009672000000002
-82.53975300000000,16.199259999999999,60.00975800000000,30.377302000000000,60.009748000000,30.377158000000001,30.377306999999998,60.009672000000002
-80.35476500000000,13.272752000000001,60.00975800000000,30.377302000000000,60.00977700000000,30.377414999999999,30.377306999999998,60.009672000000002
-80.79107500000001,13.811491999999999,60.00975800000000,30.377302000000000,60.00977800000000,30.377420000000001,30.377306999999998,60.009672000000002
-81.10366600000000,14.210863000000000,60.00975800000000,30.377302000000000,60.009779000000002,30.377423000000000,30.377306999999998,60.009672000000002
-81.26810200000000,14.425561999999999,60.00975800000000,30.377302000000000,60.00977900000000,30.377424999999999,30.377306999999998,60.009672000000002
-81.56738900000001,14.824693000000000,60.00975800000000,30.377302000000000,60.009714000000002,30.377202000000000,30.377306999999998,60.009672000000002
-81.66311600000000,14.954672000000000,60.00975800000000,30.377302000000000,60.0097140000000,30.377200999999999,30.377306999999998,60.009672000000002
-81.95138700000000,15.353011000000000,60.00975800000000,30.377302000000000,60.00971200000000,30.37719800000000,30.377306999999998,60.009672000000002
-82.09218100000000,15.551401000000000,60.00975800000000,30.377302000000000,60.0097120000000,30.377196999999999,30.377306999999998,60.009672000000002
-82.36848500000001,15.948223000000000,60.00975800000000,30.377302000000000,60.009711000000003,30.377193999999999,30.377306999999998,60.009672000000002
-82.44187200000000,16.055309999999999,60.00975800000000,30.377302000000000,60.00971000000000,30.37719400000000,30.377306999999998,60.009672000000002
-82.68053600000000,16.408570999999998,60.00975800000000,30.377302000000000,60.009685000000,30.37732100000000,30.377306999999998,60.009672000000002
-82.80099500000000,16.58981000000000,60.00975800000000,30.377302000000000,60.00968400000000,30.377321999999999,30.377306999999998,60.009672000000002
-83.05753199999999,16.982486000000002,60.00975800000000,30.377302000000000,60.00972000000000,30.377170000000000,30.377306999999998,60.009672000000002
-83.16747700000001,17.15361000000000,60.00975800000000,30.377302000000000,60.00971900000000,30.377168999999999,30.377306999999998,60.009672000000002
-83.38590600000001,17.498716000000002,60.00975800000000,30.377302000000000,60.009732999999997,30.377153000000000,30.377306999999998,60.009672000000002
-83.4030320000000,17.526064999999999,60.00975800000000,30.377302000000000,60.009732999999997,30.37715300000000,30.377306999999998,60.009672000000002
-83.58700399999999,17.822575000000001,60.00975800000000,30.377302000000000,60.00973200000000,30.37715000000000,30.377306999999998,60.009672000000002
-83.62640900000000,17.886733000000000,60.00975800000000,30.377302000000000,60.00973200000000,30.377150000000000,30.377306999999998,60.009672000000002
-83.83203899999999,18.225304999999999,60.00975800000000,30.377302000000000,60.009732000000000,30.377147000000001,30.377306999999998,60.009672000000002
-83.8367230000000,18.233091000000002,60.00975800000000,30.377302000000000,60.0097320000000,30.37714700000000,30.377306999999998,60.009672000000002
-84.00860000000000,18.52112300000000,60.00975800000000,30.377302000000000,60.00970300000000,30.37717700000000,30.377306999999998,60.009672000000002
-84.0920220000000,18.662558000000001,60.00975800000000,30.377302000000000,60.00970300000,30.377175999999999,30.377306999999998,60.009672000000002
-84.2567800000000,18.945070000000001,60.00975800000000,30.377302000000000,60.00967300000000,30.37729100000000,30.377306999999998,60.009672000000002
-84.3053930000000,19.029243000000001,60.00975800000000,30.377302000000000,60.009672999999999,30.37729100000000,30.377306999999998,60.009672000000002
-84.49208800000000,19.3559880000000,60.00975800000000,30.377302000000000,60.009747000000,30.377130000000001,30.377306999999998,60.009672000000002
-84.53413900000000,19.430356000000000,60.00975800000000,30.377302000000000,60.00974700000000,30.37712900000000,30.377306999999998,60.009672000000002
-84.77022900000000,19.853214999999999,60.00975800000000,30.377302000000000,60.009669000000002,30.377296000000001,30.377306999999998,60.009672000000002
-84.74874900000000,19.814364999999999,60.00975800000000,30.377302000000000,60.00966900000000,30.377296000000001,30.377306999999998,60.009672000000002
-84.9788540000000,20.23453500000000,60.00975800000000,30.377302000000000,60.009667000000000,30.37731200000000,30.377306999999998,60.009672000000002
-85.20254100000000,20.65152500000000,60.00975800000000,30.377302000000000,60.00967500000000,30.377220000000001,30.377306999999998,60.009672000000002
-85.28055500000001,20.79896700000000,60.00975800000000,30.377302000000000,60.009673999999997,30.377219000000000,30.377306999999998,60.009672000000002
-85.46794100000000,21.157435000000000,60.00975800000000,30.377302000000000,60.00967300000000,30.37721800000000,30.377306999999998,60.009672000000002
-85.51066600000000,21.24002900000000,60.00975800000000,30.377302000000000,60.009672000000002,30.37721800000000,30.377306999999998,60.009672000000002
-85.66374800000000,21.538613999999999,60.00975800000000,30.377302000000000,60.00966100000000,30.377312000000000,30.377306999999998,60.009672000000002
-85.78467400000000,21.777443999999999,60.00975800000000,30.377302000000000,60.00966000000000,30.377312000000000,30.377306999999998,60.009672000000002
-85.93011500000000,22.06820100000000,60.00975800000000,30.377302000000000,60.00965900000000,30.37728900000000,30.377306999999998,60.009672000000002
-85.93206400000000,22.072123999999999,60.00975800000000,30.377302000000000,60.00965900000000,30.377289000000001,30.377306999999998,60.009672000000002
-86.1012820000000,22.415365000000001,60.00975800000000,30.377302000000000,60.00965700000000,30.377289000000001,30.377306999999998,60.009672000000002
-86.12634400000000,22.46665400000000,60.00975800000000,30.377302000000000,60.0096570000000,30.37728900000000,30.377306999999998,60.009672000000002
-86.290144000000,22.804760000000002,60.00975800000000,30.377302000000000,60.00965600000000,30.377289000000001,30.377306999999998,60.009672000000002
-86.19839100000000,22.61474700000000,60.00975800000000,30.377302000000000,60.009656999999997,30.377289000000001,30.377306999999998,60.009672000000002
-86.6948280000000,23.662061999999999,60.00975800000000,30.377302000000000,60.009652000000003,30.37728800000000,30.377306999999998,60.009672000000002
-86.53601500000001,23.32184900000000,60.00975800000000,30.377302000000000,60.00965300000000,30.37728800000000,30.377306999999998,60.009672000000002
-86.93937500000000,24.195667000000000,60.00975800000000,30.377302000000000,60.00964900000000,30.37728800000000,30.377306999999998,60.009672000000002
-86.77374200000000,23.832955999999999,60.00975800000000,30.377302000000000,60.00965100000000,30.37728800000000,30.377306999999998,60.009672000000002
-86.83582600000000,23.968270000000000,60.00975800000000,30.377302000000000,60.00965100000000,30.377320999999998,30.377306999999998,60.009672000000002
-86.64519500000000,23.555205999999998,60.00975800000000,30.377302000000000,60.009653000000000,30.377320999999998,30.377306999999998,60.009672000000002
-87.12917100000000,24.618086000000002,60.00975800000000,30.377302000000000,60.00964800000000,30.377321999999999,30.377306999999998,60.009672000000002
-87.06979400000000,24.48514800000000,60.00975800000000,30.377302000000000,60.00964800000000,30.37732100000000,30.377306999999998,60.009672000000002
-87.01207300000000,24.35660600000000,60.00975800000000,30.377302000000000,60.0096600000000,30.37720300000000,30.377306999999998,60.009672000000002
-86.67709100000000,23.62382100000000,60.00975800000000,30.377302000000000,60.009663000000003,30.37720600000000,30.377306999999998,60.009672000000002
-86.96496700000000,24.252203000000002,60.00975800000000,30.377302000000000,60.00969200000000,30.377475000000000,30.377306999999998,60.009672000000002
-87.24481600000000,24.879078000000000,60.00975800000000,30.377302000000000,60.009689999999999,30.37748000000000,30.377306999999998,60.009672000000002
-86.9033430000000,24.116295999999998,60.00975800000000,30.377302000000000,60.00969200000000,30.37747400000000,30.377306999999998,60.009672000000002
-87.18491000000000,24.74353700000000,60.00975800000000,30.377302000000000,60.00969000000000,30.377479000000001,30.377306999999998,60.009672000000002
-87.45862400000000,25.368919000000002,60.00975800000000,30.377302000000000,60.00968900000000,30.37748300000000,30.377306999999998,60.009672000000002
-86.72076900000000,23.718104000000000,60.00975800000000,30.377302000000000,60.00969300000000,30.377471000000000,30.377306999999998,60.009672000000002
-86.67278200000000,23.614540000000002,60.00975800000000,30.377302000000000,60.0096930000000,30.377471000000000,30.377306999999998,60.009672000000002
-85.95684199999999,22.122053000000001,60.00975800000000,30.377302000000000,60.009697000000003,30.37746000000000,30.377306999999998,60.009672000000002
-85.90227100000000,22.01223900000000,60.00975800000000,30.377302000000000,60.00969800000000,30.377459000000002,30.377306999999998,60.009672000000002
-85.76556100000001,21.739519999999999,60.00975800000000,30.377302000000000,60.00969900000000,30.377457000000000,30.377306999999998,60.009672000000002
-85.49322800000000,21.20627900000000,60.00975800000000,30.377302000000000,60.009700000000002,30.377452999999999,30.377306999999998,60.009672000000002
-85.34003700000000,20.91209400000000,60.00975800000000,30.377302000000000,60.00970100000000,30.37745100000000,30.377306999999998,60.009672000000002
-85.07957100000000,20.421234999999999,60.00975800000000,30.377302000000000,60.0097020000000,30.377448000000001,30.377306999999998,60.009672000000002
-84.91002899999999,20.10793500000000,60.00975800000000,30.377302000000000,60.00970300000000,30.377445999999999,30.377306999999998,60.009672000000002
-84.6894410000000,19.70749100000000,60.00975800000000,30.377302000000000,60.00970400000000,30.377443000000000,30.377306999999998,60.009672000000002
-84.53077900000000,19.424403000000002,60.00975800000000,30.377302000000000,60.009704999999997,30.377441000000001,30.377306999999998,60.009672000000002
-84.26499300000000,18.95926500000000,60.00975800000000,30.377302000000000,60.00970600000000,30.377437000000000,30.377306999999998,60.009672000000002
-84.11816800000000,18.70710700000000,60.00975800000000,30.377302000000000,60.009706999999999,30.37743600000000,30.377306999999998,60.009672000000002
-83.86388800000000,18.27831500000000,60.00975800000000,30.377302000000000,60.00970800000000,30.377433000000000,30.377306999999998,60.009672000000002
-83.70036100000000,18.00776700000000,60.00975800000000,30.377302000000000,60.00970900000000,30.377431000000001,30.377306999999998,60.009672000000002
-83.5135080000000,17.70352300000000,60.00975800000000,30.377302000000000,60.00972300000000,30.3774450000000,30.377306999999998,60.009672000000002
-83.35975200000000,17.457030000000000,60.00975800000000,30.377302000000000,60.00972300000000,30.377443000000000,30.377306999999998,60.009672000000002
-83.2102840000000,17.220701999999999,60.00975800000000,30.377302000000000,60.00972400000000,30.377441000000001,30.377306999999998,60.009672000000002
-83.092871000000,17.037303000000001,60.00975800000000,30.377302000000000,60.00972400000000,30.377440000000000,30.377306999999998,60.009672000000002
-82.92295900000001,16.775351000000001,60.00975800000000,30.377302000000000,60.00972500000000,30.377437000000000,30.377306999999998,60.009672000000002
-82.81355900000000,16.608827000000002,60.00975800000000,30.377302000000000,60.009725000000003,30.377435999999999,30.377306999999998,60.009672000000002
-82.62354800000000,16.323519000000001,60.00975800000000,30.377302000000000,60.00972600000000,30.377434000000001,30.377306999999998,60.009672000000002
-82.5224980000000,16.173790000000000,60.00975800000000,30.377302000000000,60.00972600000000,30.37743300000000,30.377306999999998,60.009672000000002
-82.34060400000000,15.907726000000000,60.00975800000000,30.377302000000000,60.00972600000000,30.377430000000000,30.377306999999998,60.009672000000002
-82.27533200000001,15.813319000000000,60.00975800000000,30.377302000000000,60.00972700000000,30.377430000000000,30.377306999999998,60.009672000000002
-82.1003310000000,15.562963999999999,60.00975800000000,30.377302000000000,60.00972700000000,30.377427999999998,30.377306999999998,60.009672000000002
-82.06964600000001,15.51947600000000,60.00975800000000,30.377302000000000,60.00972700000000,30.377427000000001,30.377306999999998,60.009672000000002
-81.90038100000000,15.281764000000001,60.00975800000000,30.377302000000000,60.009728000000003,30.377424999999999,30.377306999999998,60.009672000000002
-81.7916110000000,15.130934999999999,60.00975800000000,30.377302000000000,60.00972800000000,30.37742400000000,30.377306999999998,60.009672000000002
-81.65798599999999,14.947677000000001,60.00975800000000,30.377302000000000,60.009728000000003,30.37742300000000,30.377306999999998,60.009672000000002
-81.58386299999999,14.846980000000000,60.00975800000000,30.377302000000000,60.009728000000003,30.377421999999999,30.377306999999998,60.009672000000002
-81.4281450000000,14.63764100000000,60.00975800000000,30.377302000000000,60.00972900000000,30.377420000000001,30.377306999999998,60.009672000000002
-81.38831800000000,14.584574999999999,60.00975800000000,30.377302000000000,60.00972900000000,30.377420000000001,30.377306999999998,60.009672000000002
-81.1822790000000,14.31310400000000,60.00975800000000,30.377302000000000,60.00973000000000,30.37741800000000,30.377306999999998,60.009672000000002
-81.17719600000000,14.30647100000000,60.00975800000000,30.377302000000000,60.00973000000000,30.377417999999999,30.377306999999998,60.009672000000002
-81.00493200000000,14.083486000000001,60.00975800000000,30.377302000000000,60.009729999999998,30.377416000000000,30.377306999999998,60.009672000000002
-81.00479500000000,14.083310000000001,60.00975800000000,30.377302000000000,60.009729999999998,30.377416000000000,30.377306999999998,60.009672000000002
-80.83733800000000,13.869883000000000,60.00975800000000,30.377302000000000,60.00973000000000,30.377414000000002,30.377306999999998,60.009672000000002
-80.84187400000000,13.875622000000000,60.00975800000000,30.377302000000000,60.00973000000000,30.377414000000002,30.377306999999998,60.009672000000002
-80.70684900000001,13.705816000000000,60.00975800000000,30.377302000000000,60.00973100000000,30.377413000000001,30.377306999999998,60.009672000000002
-80.68713700000001,13.681201000000000,60.00975800000000,30.377302000000000,60.00973100000000,30.377413000000001,30.377306999999998,60.009672000000002
-80.55642600000000,13.5190930000000,60.00975800000000,30.377302000000000,60.00973100000000,30.37741100000000,30.377306999999998,60.009672000000002
-80.51302200000001,13.465688999999999,60.00975800000000,30.377302000000000,60.00973100000000,30.377410999999999,30.377306999999998,60.009672000000002
-80.080408000000,12.944801000000000,60.00975800000000,30.377302000000000,60.00973200000000,30.377407000000002,30.377306999999998,60.009672000000002
-80.13394000000000,13.008148000000000,60.00975800000000,30.377302000000000,60.00973200000000,30.377407000000002,30.377306999999998,60.009672000000002
-79.71189900000000,12.51702000000000,60.00975800000000,30.377302000000000,60.00973300000000,30.377403000000001,30.377306999999998,60.009672000000002
-79.77570700000000,12.590066000000000,60.00975800000000,30.377302000000000,60.00973300000000,30.377403999999999,30.377306999999998,60.009672000000002
-79.36365499999999,12.125764000000000,60.00975800000000,30.377302000000000,60.009734000000002,30.37740000000000,30.377306999999998,60.009672000000002
-79.38140100000000,12.145403000000000,60.00975800000000,30.377302000000000,60.009734000000002,30.37740000000000,30.377306999999998,60.009672000000002
-78.98034600000000,11.709236000000001,60.00975800000000,30.377302000000000,60.00973500000000,30.3773970000000,30.377306999999998,60.009672000000002
-79.03666800000001,11.769530000000000,60.00975800000000,30.377302000000000,60.009734999999999,30.377396999999998,30.377306999999998,60.009672000000002
-78.64522599999999,11.35681300000000,60.00975800000000,30.377302000000000,60.009734999999999,30.37739400000000,30.377306999999998,60.009672000000002
-78.68300700000000,11.39600800000000,60.00975800000000,30.377302000000000,60.00973500000000,30.3773940000000,30.377306999999998,60.009672000000002
-78.69184700000,11.405198000000000,60.00975800000000,30.377302000000000,60.00973500000000,30.377393999999999,30.377306999999998,60.009672000000002
-78.58889200000000,11.298620000000000,60.00975800000000,30.377302000000000,60.009735999999997,30.37739300000000,30.377306999999998,60.009672000000002
-78.48880800000001,11.195969000000000,60.00975800000000,30.377302000000000,60.0097360000000,30.377392000000000,30.377306999999998,60.009672000000002
-78.50306399999999,11.210534000000001,60.00975800000000,30.377302000000000,60.00973600000000,30.377393000000001,30.377306999999998,60.009672000000002
-78.40537300000000,11.111108000000000,60.00975800000000,30.377302000000000,60.00973600000000,30.377392000000000,30.377306999999998,60.009672000000002
-78.31040700000000,11.015300000000000,60.00975800000000,30.377302000000000,60.00973600000000,30.377390999999999,30.377306999999998,60.009672000000002
-78.6363960000000,11.347671999999999,60.00975800000000,30.377302000000000,60.00973500000000,30.37739400000000,30.377306999999998,60.009672000000002
-78.78597200000000,11.503515000000000,60.00975800000000,30.377302000000000,60.00979200000000,30.377379999999999,30.377306999999998,60.009672000000002
-79.26602099999999,12.01828300000000,60.00975800000000,30.377302000000000,60.00979400000000,30.377382999999998,30.377306999999998,60.009672000000002
-79.62113500000000,12.41384500000000,60.00975800000000,30.377302000000000,60.00979500000000,30.377386000000001,30.377306999999998,60.009672000000002
-79.77113600000000,12.584819000000000,60.00975800000000,30.377302000000000,60.00979500000000,30.37738700000000,30.377306999999998,60.009672000000002
-80.11216300000000,12.982341000000000,60.00975800000000,30.377302000000000,60.00970000000000,30.37730800000000,30.377306999999998,60.009672000000002
-80.19269700000000,13.078033000000000,60.00975800000000,30.377302000000000,60.0096990000000,30.37730800000000,30.377306999999998,60.009672000000002
-80.52196800000000,13.476679000000001,60.00975800000000,30.377302000000000,60.00969700000000,30.377309000000000,30.377306999999998,60.009672000000002
-80.61896000000000,13.596406999999999,60.00975800000000,30.377302000000000,60.00969700000000,30.377309000000000,30.377306999999998,60.009672000000002
-80.96423200000000,14.03131200000000,60.00975800000000,30.377302000000000,60.00969500000000,30.377309000000000,30.377306999999998,60.009672000000002
-81.07677700000001,14.176060000000000,60.00975800000000,30.377302000000000,60.00969400000000,30.377309000000000,30.377306999999998,60.009672000000002
-81.38139400000000,14.575369999999999,60.00975800000000,30.377302000000000,60.00969200000000,30.37730500000000,30.377306999999998,60.009672000000002
-81.51019400000000,14.747572999999999,60.00975800000000,30.377302000000000,60.00969200000000,30.377305000000000,30.377306999999998,60.009672000000002
-81.83061100000000,15.184844999999999,60.00975800000000,30.377302000000000,60.009689999999999,30.377305000000000,30.377306999999998,60.009672000000002
-81.91899600000001,15.307727999999999,60.00975800000000,30.377302000000000,60.00968900000000,30.37730500000000,30.377306999999998,60.009672000000002
-82.22801300000000,15.745231000000000,60.00975800000000,30.377302000000000,60.00968700000000,30.377310000000001,30.377306999999998,60.009672000000002
-82.33320300000000,15.896993000000000,60.00975800000000,30.377302000000000,60.00968700000000,30.37731000000000,30.377306999999998,60.009672000000002
-82.63066900000000,16.3341230000000,60.00975800000000,30.377302000000000,60.00968500000000,30.377310000000001,30.377306999999998,60.009672000000002
-82.7246300000000,16.474682000000001,60.00975800000000,30.377302000000000,60.00968400000000,30.37731000000000,30.377306999999998,60.009672000000002
-83.01118000000000,16.910855000000002,60.00975800000000,30.377302000000000,60.00968200000000,30.377306000000001,30.377306999999998,60.009672000000002
-83.09453000000001,17.039880000000000,60.00975800000000,30.377302000000000,60.00968100000000,30.377306000000001,30.377306999999998,60.009672000000002
-83.37076500000001,17.47457100000000,60.00975800000000,30.377302000000000,60.00968800000000,30.37723300000000,30.377306999999998,60.009672000000002
-83.41619900000001,17.547122999999999,60.00975800000000,30.377302000000000,60.0096870000000,30.37723200000000,30.377306999999998,60.009672000000002
-83.6555770000000,17.934373000000001,60.00975800000000,30.377302000000000,60.0096780000000,30.377323000000001,30.377306999999998,60.009672000000002
-83.6930690000000,17.995795000000001,60.00975800000000,30.377302000000000,60.009678000000001,30.377323000000001,30.377306999999998,60.009672000000002
-83.9247250000000,18.38000200000000,60.00975800000000,30.377302000000000,60.00967600000000,30.377324000000002,30.377306999999998,60.009672000000002
-83.98259800000000,18.477260000000001,60.00975800000000,30.377302000000000,60.00967600000000,30.377324000000002,30.377306999999998,60.009672000000002
-84.2340680000000,18.905873000000,60.00975800000000,30.377302000000000,60.00967400000000,30.37732400000000,30.377306999999998,60.009672000000002
-84.25542700000000,18.94273400000000,60.00975800000000,30.377302000000000,60.009673999999997,30.377324000000002,30.377306999999998,60.009672000000002
-84.52717500000000,19.41802000000000,60.00975800000000,30.377302000000000,60.00971400000000,30.377151000000001,30.377306999999998,60.009672000000002
-84.54036100000000,19.441382999999998,60.00975800000000,30.377302000000000,60.00971400000000,30.377151000000001,30.377306999999998,60.009672000000002
-84.74838800000001,19.813714000000001,60.00975800000000,30.377302000000000,60.00971300000000,30.37714800000000,30.377306999999998,60.009672000000002
-84.95061500000000,20.182494999999999,60.00975800000000,30.377302000000000,60.00966700000000,30.377312000000000,30.377306999999998,60.009672000000002
-85.00776600000000,20.287955000000000,60.00975800000000,30.377302000000000,60.00966700000000,30.377312000000000,30.377306999999998,60.009672000000002
-85.23064700000000,20.704522000000001,60.00975800000000,30.377302000000000,60.00966500000000,30.377306999999998,30.377306999999998,60.009672000000002
-85.19632700000000,20.63982600000000,60.00975800000000,30.377302000000000,60.009664999999998,30.37730700000000,30.377306999999998,60.009672000000002
-85.44183600000000,21.10712900000000,60.00975800000000,30.377302000000000,60.00966300000000,30.377302000000000,30.377306999999998,60.009672000000002
-85.40162800000000,21.029876999999999,60.00975800000000,30.377302000000000,60.00966300000000,30.377302000000000,30.377306999999998,60.009672000000002
-85.61352400000000,21.44019300000000,60.00975800000000,30.377302000000000,60.0096620000000,30.377302000000000,30.377306999999998,60.009672000000002
-85.59641499999999,21.406766999999999,60.00975800000000,30.377302000000000,60.00966200000000,30.377302000000000,30.377306999999998,60.009672000000002
-85.74710500000000,21.702961999999999,60.00975800000000,30.377302000000000,60.00968100000000,30.37718300000000,30.377306999999998,60.009672000000002
-85.72627100000000,21.661767000000001,60.00975800000000,30.377302000000000,60.009681000000000,30.377184000000000,30.377306999999998,60.009672000000002
-85.70601700000000,21.621796000000000,60.00975800000000,30.377302000000000,60.00966100000000,30.377292000000001,30.377306999999998,60.009672000000002
-85.60266700000000,21.41897500000000,60.00975800000000,30.377302000000000,60.0096620000000,30.377292000000001,30.377306999999998,60.009672000000002
-85.6137470000000,21.440629000000001,60.00975800000000,30.377302000000000,60.00966200000000,30.37729800000000,30.377306999999998,60.009672000000002
-85.54085800000000,21.298587000000001,60.00975800000000,30.377302000000000,60.00966200000000,30.377298000000000,30.377306999999998,60.009672000000002
-85.55366200000000,21.323470000000000,60.00975800000000,30.377302000000000,60.00966200000000,30.377295000000000,30.377306999999998,60.009672000000002
-85.45456000000000,21.131633999999998,60.00975800000000,30.377302000000000,60.00966300000000,30.37729500000000,30.377306999999998,60.009672000000002
-86.05540000000001,22.32177500000000,60.00975800000000,30.377302000000000,60.00965800000000,30.37729500000000,30.377306999999998,60.009672000000002
-85.88653300000000,21.980668000000001,60.00975800000000,30.377302000000000,60.009658999999999,30.37729500000000,30.377306999999998,60.009672000000002
-86.30800300000000,22.84193100000000,60.00975800000000,30.377302000000000,60.009655000000,30.37729500000000,30.377306999999998,60.009672000000002
-86.1599790000000,22.5356680000000,60.00975800000000,30.377302000000000,60.00965700000000,30.377295000000000,30.377306999999998,60.009672000000002
-86.68537200000000,23.641667000000002,60.00975800000000,30.377302000000000,60.009652000000003,30.377288000000000,30.377306999999998,60.009672000000002
-86.41527499999999,23.066472999999998,60.00975800000000,30.377302000000000,60.009756000000003,30.377095000000001,30.377306999999998,60.009672000000002
-86.15271000000000,22.520737000000000,60.00975800000000,30.377302000000000,60.00975600000000,30.37710000000000,30.377306999999998,60.009672000000002
-86.67830700000000,23.62644000000000,60.00975800000000,30.377302000000000,60.00965200000000,30.377288000000000,30.377306999999998,60.009672000000002
-86.40840700000000,23.05203000000000,60.00975800000000,30.377302000000000,60.00975600000000,30.377095000000001,30.377306999999998,60.009672000000002
-86.14603400000000,22.507028999999999,60.00975800000000,30.377302000000000,60.00975600000000,30.377099999999999,30.377306999999998,60.009672000000002
-85.890977000000,21.989578999999999,60.00975800000000,30.377302000000000,60.009756000000003,30.377103999999999,30.377306999999998,60.009672000000002
-85.19683999999999,20.640791000000000,60.00975800000000,30.377302000000000,60.00975600000000,30.3771170000000,30.377306999999998,60.009672000000002
-84.99614099999999,20.266459000000001,60.00975800000000,30.377302000000000,60.00975600000000,30.37712000000000,30.377306999999998,60.009672000000002
-84.91258700000000,20.112627000000000,60.00975800000000,30.377302000000000,60.00975600000000,30.37712100000000,30.377306999999998,60.009672000000002
-84.63615400000000,19.61195800000000,60.00975800000000,30.377302000000000,60.00975600000000,30.37712600000000,30.377306999999998,60.009672000000002
-84.50686500000000,19.382090000000002,60.00975800000000,30.377302000000000,60.00975600000000,30.377127999999999,30.377306999999998,60.009672000000002
-84.29752100000000,19.01558600000000,60.00975800000000,30.377302000000000,60.00971900000000,30.37745500000000,30.377306999999998,60.009672000000002
-84.14978800000000,18.761126999999998,60.00975800000000,30.377302000000000,60.0097200000000,30.377452999999999,30.377306999999998,60.009672000000002
-83.95040100000000,18.42308800000000,60.00975800000000,30.377302000000000,60.00972000000000,30.377450000000000,30.377306999999998,60.009672000000002
-83.7844620000000,18.14640400000000,60.00975800000000,30.377302000000000,60.00972100000000,30.377448000000001,30.377306999999998,60.009672000000002
-83.5394890000000,17.745517000000000,60.00975800000000,30.377302000000000,60.009721999999996,30.377444000000001,30.377306999999998,60.009672000000002
-83.35712100000001,17.452843000000001,60.00975800000000,30.377302000000000,60.00972200000000,30.377441999999999,30.377306999999998,60.009672000000002
-83.2077270000000,17.21668600000000,60.00975800000000,30.377302000000000,60.0097240000000,30.377441000000001,30.377306999999998,60.009672000000002
-83.11827200000000,17.076813000000001,60.00975800000000,30.377302000000000,60.00972400000000,30.377440000000000,30.377306999999998,60.009672000000002
